# RaceRender Data: TrackAddict 4.3.5 on Android 9 [samsung SM-N960F] (Mode: 0)
# End Point: 51.99907, 13.68830  @ -1.00 deg
# GPS: Android; Mode: Android
# User Settings: SL1;U1;AS1;LT1/1;EC0;VC-1;VQ3;VS0;VSOIS0;VIF1
# Device Free Space: 92967 MB
"Time","UTC Time","Lap","Predicted Lap Time","Predicted vs Best Lap","GPS_Update","GPS_Delay","Latitude","Longitude","Altitude (m)","Altitude (ft)","Speed (Km/h)","Heading","Accuracy (m)","Accel X","Accel Y","Accel Z","Brake (calculated)","Barometric Pressure (kPa)","Pressure Altitude (m)"
8.760,1559734119.760,0,0,0,0,0.000,51.9993296,13.6881686,91.1,299,0.0,0.0,6.0,0.00,0.00,-0.00,1,100.44,74.1
8.813,1559734119.813,0,0,0,0,0.000,51.9993296,13.6881686,91.1,299,0.0,0.0,6.0,0.00,0.00,0.00,1,100.44,74.1
8.860,1559734119.860,0,0,0,0,0.000,51.9993296,13.6881686,91.1,299,0.0,0.0,6.0,0.00,-0.00,0.00,1,100.44,74.1
8.911,1559734119.911,0,0,0,0,0.000,51.9993296,13.6881686,91.1,299,0.0,0.0,6.0,0.00,-0.00,0.00,1,100.44,74.1
8.960,1559734119.960,0,0,0,0,0.000,51.9993296,13.6881686,91.1,299,0.0,0.0,6.0,0.00,-0.00,0.00,1,100.44,74.1
9.013,1559734120.013,0,0,0,0,0.000,51.9993296,13.6881686,91.1,299,0.0,0.0,6.0,0.00,-0.00,0.00,1,100.44,74.1
9.061,1559734120.061,0,0,0,0,0.000,51.9993296,13.6881686,91.1,299,0.0,0.0,6.0,-0.00,-0.00,0.00,1,100.44,74.1
9.112,1559734120.112,0,0,0,0,0.000,51.9993296,13.6881686,91.1,299,0.0,0.0,6.0,-0.00,-0.00,0.00,1,100.44,74.1
9.160,1559734120.160,0,0,0,0,0.000,51.9993296,13.6881686,91.1,299,0.0,0.0,6.0,-0.00,-0.00,0.00,1,100.44,74.1
9.211,1559734120.211,0,0,0,0,0.000,51.9993296,13.6881686,91.1,299,0.0,0.0,6.0,0.00,-0.00,0.00,1,100.44,74.1
9.259,1559734120.259,0,0,0,1,0.000,51.9993298,13.6881682,91.1,299,0.0,0.0,6.0,0.00,-0.00,0.00,1,100.44,74.1
9.310,1559734120.310,0,0,0,0,0.000,51.9993298,13.6881682,91.1,299,0.0,0.0,6.0,0.00,-0.00,0.00,1,100.44,74.1
9.360,1559734120.360,0,0,0,0,0.000,51.9993298,13.6881682,91.1,299,0.0,0.0,6.0,0.00,0.00,0.00,1,100.44,74.1
9.419,1559734120.419,0,0,0,0,0.000,51.9993298,13.6881682,91.1,299,0.0,0.0,6.0,0.00,0.00,0.00,1,100.44,74.1
9.473,1559734120.473,0,0,0,0,0.000,51.9993298,13.6881682,91.1,299,0.0,0.0,6.0,0.00,-0.00,0.00,1,100.44,74.1
9.523,1559734120.523,0,0,0,0,0.000,51.9993298,13.6881682,91.1,299,0.0,0.0,6.0,-0.00,-0.00,0.00,1,100.44,74.1
9.571,1559734120.571,0,0,0,0,0.000,51.9993298,13.6881682,91.1,299,0.0,0.0,6.0,-0.00,-0.00,0.00,1,100.44,74.0
9.622,1559734120.622,0,0,0,0,0.000,51.9993298,13.6881682,91.1,299,0.0,0.0,6.0,-0.00,-0.00,0.00,1,100.44,74.0
9.672,1559734120.672,0,0,0,0,0.000,51.9993298,13.6881682,91.1,299,0.0,0.0,6.0,-0.00,-0.00,0.00,1,100.44,74.0
9.725,1559734120.725,0,0,0,0,0.000,51.9993298,13.6881682,91.1,299,0.0,0.0,6.0,-0.00,-0.00,0.00,1,100.44,74.0
9.773,1559734120.773,0,0,0,0,0.000,51.9993298,13.6881682,91.1,299,0.0,0.0,6.0,-0.00,-0.00,0.00,1,100.44,74.0
9.821,1559734120.821,0,0,0,0,0.000,51.9993298,13.6881682,91.1,299,0.0,0.0,6.0,-0.00,-0.00,0.00,1,100.44,74.0
9.871,1559734120.871,0,0,0,0,0.000,51.9993298,13.6881682,91.1,299,0.0,0.0,6.0,-0.00,-0.00,0.00,1,100.44,74.0
9.922,1559734120.922,0,0,0,0,0.000,51.9993298,13.6881682,91.1,299,0.0,0.0,6.0,-0.00,-0.00,0.00,1,100.44,74.0
9.970,1559734120.970,0,0,0,0,0.000,51.9993298,13.6881682,91.1,299,0.0,0.0,6.0,0.00,-0.00,0.00,1,100.44,74.0
10.021,1559734121.021,0,0,0,0,0.000,51.9993298,13.6881682,91.1,299,0.0,0.0,6.0,0.00,-0.00,0.00,1,100.44,74.0
10.073,1559734121.073,0,0,0,0,0.000,51.9993298,13.6881682,91.1,299,0.0,0.0,6.0,0.00,-0.00,0.00,1,100.44,74.0
10.122,1559734121.122,0,0,0,0,0.000,51.9993298,13.6881682,91.1,299,0.0,0.0,6.0,-0.00,-0.00,0.00,1,100.44,74.0
10.171,1559734121.171,0,0,0,0,0.000,51.9993298,13.6881682,91.1,299,0.0,0.0,6.0,-0.00,-0.00,-0.00,1,100.44,74.0
10.221,1559734121.221,0,0,0,0,0.000,51.9993298,13.6881682,91.1,299,0.0,0.0,6.0,0.00,-0.00,-0.00,1,100.44,74.0
10.261,1559734121.261,0,0,0,1,0.000,51.9993302,13.6881680,91.1,299,0.0,0.0,6.0,0.00,-0.00,-0.00,1,100.44,74.0
10.313,1559734121.313,0,0,0,0,0.000,51.9993302,13.6881680,91.1,299,0.0,0.0,6.0,-0.00,-0.00,0.00,1,100.44,74.0
10.361,1559734121.361,0,0,0,0,0.000,51.9993302,13.6881680,91.1,299,0.0,0.0,6.0,-0.00,-0.00,0.00,1,100.44,74.0
10.412,1559734121.412,0,0,0,0,0.000,51.9993302,13.6881680,91.1,299,0.0,0.0,6.0,0.00,-0.00,-0.00,1,100.44,74.0
10.460,1559734121.460,0,0,0,0,0.000,51.9993302,13.6881680,91.1,299,0.0,0.0,6.0,0.00,0.00,-0.00,1,100.44,74.0
10.511,1559734121.511,0,0,0,0,0.000,51.9993302,13.6881680,91.1,299,0.0,0.0,6.0,0.00,0.00,0.00,1,100.44,74.0
10.560,1559734121.560,0,0,0,0,0.000,51.9993302,13.6881680,91.1,299,0.0,0.0,6.0,0.00,-0.00,0.00,1,100.44,74.1
10.614,1559734121.614,0,0,0,0,0.000,51.9993302,13.6881680,91.1,299,0.0,0.0,6.0,0.00,-0.00,0.00,1,100.44,74.1
10.660,1559734121.660,0,0,0,0,0.000,51.9993302,13.6881680,91.1,299,0.0,0.0,6.0,0.00,-0.00,-0.00,1,100.44,74.1
10.713,1559734121.713,0,0,0,0,0.000,51.9993302,13.6881680,91.1,299,0.0,0.0,6.0,0.00,-0.00,0.00,1,100.44,74.1
10.760,1559734121.760,0,0,0,0,0.000,51.9993302,13.6881680,91.1,299,0.0,0.0,6.0,0.00,-0.00,-0.00,1,100.44,74.1
10.811,1559734121.811,0,0,0,0,0.000,51.9993302,13.6881680,91.1,299,0.0,0.0,6.0,0.00,-0.00,0.00,1,100.44,74.1
10.857,1559734121.857,0,0,0,0,0.000,51.9993302,13.6881680,91.1,299,0.0,0.0,6.0,-0.00,-0.00,0.00,1,100.44,74.1
10.914,1559734121.914,0,0,0,0,0.000,51.9993302,13.6881680,91.1,299,0.0,0.0,6.0,-0.00,-0.00,0.01,1,100.44,74.1
10.960,1559734121.960,0,0,0,0,0.000,51.9993302,13.6881680,91.1,299,0.0,0.0,6.0,0.00,-0.00,0.00,1,100.44,74.1
11.011,1559734122.011,0,0,0,0,0.000,51.9993302,13.6881680,91.1,299,0.0,0.0,6.0,0.00,0.00,0.00,1,100.44,74.1
11.060,1559734122.060,0,0,0,0,0.000,51.9993302,13.6881680,91.1,299,0.0,0.0,6.0,0.00,0.00,0.00,1,100.44,74.1
11.110,1559734122.110,0,0,0,0,0.000,51.9993302,13.6881680,91.1,299,0.0,0.0,6.0,-0.00,-0.00,0.00,1,100.44,74.1
11.160,1559734122.160,0,0,0,0,0.000,51.9993302,13.6881680,91.1,299,0.0,0.0,6.0,0.00,-0.00,0.00,1,100.44,74.1
11.213,1559734122.213,0,0,0,0,0.000,51.9993302,13.6881680,91.1,299,0.0,0.0,6.0,0.00,-0.00,-0.00,1,100.44,74.1
11.263,1559734122.263,0,0,0,1,0.000,51.9993305,13.6881678,91.1,299,0.0,0.0,6.0,0.00,-0.00,-0.00,1,100.44,74.1
11.310,1559734122.310,0,0,0,0,0.000,51.9993305,13.6881678,91.1,299,0.0,0.0,6.0,0.00,-0.00,-0.00,1,100.44,74.1
11.360,1559734122.360,0,0,0,0,0.000,51.9993305,13.6881678,91.1,299,0.0,0.0,6.0,0.00,-0.00,-0.00,1,100.44,74.1
11.410,1559734122.410,0,0,0,0,0.000,51.9993305,13.6881678,91.1,299,0.0,0.0,6.0,-0.00,-0.00,0.00,1,100.44,74.1
11.461,1559734122.461,0,0,0,0,0.000,51.9993305,13.6881678,91.1,299,0.0,0.0,6.0,-0.00,-0.00,0.00,1,100.44,74.1
11.514,1559734122.514,0,0,0,0,0.000,51.9993305,13.6881678,91.1,299,0.0,0.0,6.0,-0.00,-0.00,0.00,1,100.44,74.1
11.574,1559734122.574,0,0,0,0,0.000,51.9993305,13.6881678,91.1,299,0.0,0.0,6.0,-0.00,-0.00,0.00,1,100.44,74.2
11.624,1559734122.624,0,0,0,0,0.000,51.9993305,13.6881678,91.1,299,0.0,0.0,6.0,-0.00,-0.00,0.00,1,100.44,74.2
11.671,1559734122.671,0,0,0,0,0.000,51.9993305,13.6881678,91.1,299,0.0,0.0,6.0,-0.00,-0.00,0.00,1,100.44,74.2
11.725,1559734122.725,0,0,0,0,0.000,51.9993305,13.6881678,91.1,299,0.0,0.0,6.0,0.00,-0.00,0.00,1,100.44,74.2
11.773,1559734122.773,0,0,0,0,0.000,51.9993305,13.6881678,91.1,299,0.0,0.0,6.0,0.00,-0.00,0.00,1,100.44,74.2
11.823,1559734122.823,0,0,0,0,0.000,51.9993305,13.6881678,91.1,299,0.0,0.0,6.0,-0.00,-0.00,0.00,1,100.44,74.2
11.874,1559734122.874,0,0,0,0,0.000,51.9993305,13.6881678,91.1,299,0.0,0.0,6.0,-0.00,0.00,0.00,1,100.44,74.2
11.921,1559734122.921,0,0,0,0,0.000,51.9993305,13.6881678,91.1,299,0.0,0.0,6.0,-0.00,0.00,0.00,1,100.44,74.2
11.971,1559734122.971,0,0,0,0,0.000,51.9993305,13.6881678,91.1,299,0.0,0.0,6.0,-0.00,0.00,0.00,1,100.44,74.2
12.021,1559734123.021,0,0,0,0,0.000,51.9993305,13.6881678,91.1,299,0.0,0.0,6.0,-0.00,0.00,0.00,1,100.44,74.2
12.070,1559734123.070,0,0,0,0,0.000,51.9993305,13.6881678,91.1,299,0.0,0.0,6.0,0.00,-0.00,-0.00,1,100.44,74.2
12.121,1559734123.121,0,0,0,0,0.000,51.9993305,13.6881678,91.1,299,0.0,0.0,6.0,0.00,-0.00,-0.00,1,100.44,74.2
12.171,1559734123.171,0,0,0,0,0.000,51.9993305,13.6881678,91.1,299,0.0,0.0,6.0,0.00,-0.00,-0.00,1,100.44,74.2
12.221,1559734123.221,0,0,0,0,0.000,51.9993305,13.6881678,91.1,299,0.0,0.0,6.0,-0.00,-0.00,0.00,1,100.44,74.2
12.270,1559734123.270,0,0,0,0,0.000,51.9993305,13.6881678,91.1,299,0.0,0.0,6.0,0.00,-0.00,0.00,1,100.44,74.2
12.274,1559734123.274,0,0,0,1,0.000,51.9993306,13.6881679,91.1,299,0.0,0.0,6.0,0.00,-0.00,0.00,1,100.44,74.2
12.320,1559734123.320,0,0,0,0,0.000,51.9993306,13.6881679,91.1,299,0.0,0.0,6.0,-0.00,-0.00,0.00,1,100.44,74.2
12.376,1559734123.376,0,0,0,0,0.000,51.9993306,13.6881679,91.1,299,0.0,0.0,6.0,0.00,-0.00,0.00,1,100.44,74.2
12.426,1559734123.426,0,0,0,0,0.000,51.9993306,13.6881679,91.1,299,0.0,0.0,6.0,-0.00,-0.00,0.00,1,100.44,74.2
12.473,1559734123.473,0,0,0,0,0.000,51.9993306,13.6881679,91.1,299,0.0,0.0,6.0,0.00,-0.00,0.00,1,100.44,74.2
12.527,1559734123.527,0,0,0,0,0.000,51.9993306,13.6881679,91.1,299,0.0,0.0,6.0,-0.01,0.00,0.00,1,100.44,74.2
12.580,1559734123.580,0,0,0,0,0.000,51.9993306,13.6881679,91.1,299,0.0,0.0,6.0,0.00,0.00,-0.00,1,100.44,74.1
12.627,1559734123.627,0,0,0,0,0.000,51.9993306,13.6881679,91.1,299,0.0,0.0,6.0,0.00,-0.00,-0.00,1,100.44,74.1
12.680,1559734123.680,0,0,0,0,0.000,51.9993306,13.6881679,91.1,299,0.0,0.0,6.0,0.00,-0.00,-0.00,1,100.44,74.1
12.731,1559734123.731,0,0,0,0,0.000,51.9993306,13.6881679,91.1,299,0.0,0.0,6.0,0.00,-0.00,-0.00,1,100.44,74.1
12.780,1559734123.780,0,0,0,0,0.000,51.9993306,13.6881679,91.1,299,0.0,0.0,6.0,0.00,-0.00,-0.00,1,100.44,74.1
12.833,1559734123.833,0,0,0,0,0.000,51.9993306,13.6881679,91.1,299,0.0,0.0,6.0,0.00,-0.00,-0.00,1,100.44,74.1
12.880,1559734123.880,0,0,0,0,0.000,51.9993306,13.6881679,91.1,299,0.0,0.0,6.0,0.00,-0.00,-0.00,1,100.44,74.1
12.931,1559734123.931,0,0,0,0,0.000,51.9993306,13.6881679,91.1,299,0.0,0.0,6.0,0.00,0.00,0.00,1,100.44,74.1
12.980,1559734123.980,0,0,0,0,0.000,51.9993306,13.6881679,91.1,299,0.0,0.0,6.0,0.00,0.00,0.00,1,100.44,74.1
13.031,1559734124.031,0,0,0,0,0.000,51.9993306,13.6881679,91.1,299,0.0,0.0,6.0,0.00,0.00,0.00,1,100.44,74.1
13.082,1559734124.082,0,0,0,0,0.000,51.9993306,13.6881679,91.1,299,0.0,0.0,6.0,0.00,-0.00,-0.00,1,100.44,74.1
13.132,1559734124.132,0,0,0,0,0.000,51.9993306,13.6881679,91.1,299,0.0,0.0,6.0,0.00,-0.00,0.00,1,100.44,74.1
13.180,1559734124.180,0,0,0,0,0.000,51.9993306,13.6881679,91.1,299,0.0,0.0,6.0,-0.00,0.00,0.01,1,100.44,74.1
13.233,1559734124.233,0,0,0,0,0.000,51.9993306,13.6881679,91.1,299,0.0,0.0,6.0,-0.01,0.00,0.01,1,100.44,74.1
13.256,1559734124.256,0,0,0,1,0.000,51.9993305,13.6881684,91.1,299,0.0,0.0,6.0,-0.01,0.00,0.01,1,100.44,74.1
13.312,1559734124.312,0,0,0,0,0.000,51.9993305,13.6881684,91.1,299,0.0,0.0,6.0,-0.01,0.00,0.00,1,100.44,74.1
13.360,1559734124.360,0,0,0,0,0.000,51.9993305,13.6881684,91.1,299,0.0,0.0,6.0,-0.01,0.00,0.01,1,100.44,74.1
13.411,1559734124.411,0,0,0,0,0.000,51.9993305,13.6881684,91.1,299,0.0,0.0,6.0,-0.00,-0.00,0.01,1,100.44,74.1
13.461,1559734124.461,0,0,0,0,0.000,51.9993305,13.6881684,91.1,299,0.0,0.0,6.0,-0.00,-0.00,0.01,1,100.44,74.1
13.510,1559734124.510,0,0,0,0,0.000,51.9993305,13.6881684,91.1,299,0.0,0.0,6.0,-0.00,-0.00,0.00,1,100.44,74.1
13.561,1559734124.561,0,0,0,0,0.000,51.9993305,13.6881684,91.1,299,0.0,0.0,6.0,-0.00,0.00,0.00,1,100.44,74.1
13.613,1559734124.613,0,0,0,0,0.000,51.9993305,13.6881684,91.1,299,0.0,0.0,6.0,0.00,0.00,0.00,1,100.44,74.1
13.660,1559734124.660,0,0,0,0,0.000,51.9993305,13.6881684,91.1,299,0.0,0.0,6.0,0.00,0.00,0.00,1,100.44,74.1
13.710,1559734124.710,0,0,0,0,0.000,51.9993305,13.6881684,91.1,299,0.0,0.0,6.0,0.00,0.00,0.01,1,100.44,74.1
13.761,1559734124.761,0,0,0,0,0.000,51.9993305,13.6881684,91.1,299,0.0,0.0,6.0,0.00,0.00,0.01,1,100.44,74.1
13.811,1559734124.811,0,0,0,0,0.000,51.9993305,13.6881684,91.1,299,0.0,0.0,6.0,0.00,0.00,0.00,1,100.44,74.1
13.862,1559734124.862,0,0,0,0,0.000,51.9993305,13.6881684,91.1,299,0.0,0.0,6.0,0.00,-0.01,-0.00,1,100.44,74.1
13.913,1559734124.913,0,0,0,0,0.000,51.9993305,13.6881684,91.1,299,0.0,0.0,6.0,0.00,-0.01,-0.00,1,100.44,74.1
13.961,1559734124.961,0,0,0,0,0.000,51.9993305,13.6881684,91.1,299,0.0,0.0,6.0,0.00,-0.01,-0.00,1,100.44,74.1
14.010,1559734125.010,0,0,0,0,0.000,51.9993305,13.6881684,91.1,299,0.0,0.0,6.0,-0.01,0.02,0.02,1,100.44,74.1
14.060,1559734125.060,0,0,0,0,0.000,51.9993305,13.6881684,91.1,299,0.0,0.0,6.0,-0.01,0.02,0.03,1,100.44,74.1
14.109,1559734125.109,0,0,0,0,0.000,51.9993305,13.6881684,91.1,299,0.0,0.0,6.0,-0.01,0.01,0.02,1,100.44,74.1
14.159,1559734125.159,0,0,0,0,0.000,51.9993305,13.6881684,91.1,299,0.0,0.0,6.0,-0.00,-0.00,0.01,1,100.44,74.1
14.212,1559734125.212,0,0,0,0,0.000,51.9993305,13.6881684,91.1,299,0.0,0.0,6.0,-0.00,-0.00,0.01,1,100.44,74.1
14.228,1559734125.228,0,0,0,1,0.000,51.9993308,13.6881684,91.2,299,0.0,0.0,6.0,-0.00,-0.00,0.01,1,100.44,74.1
14.280,1559734125.280,0,0,0,0,0.000,51.9993308,13.6881684,91.2,299,0.0,0.0,6.0,-0.00,-0.00,0.00,1,100.44,74.1
14.333,1559734125.333,0,0,0,0,0.000,51.9993308,13.6881684,91.2,299,0.0,0.0,6.0,-0.00,-0.00,0.00,1,100.44,74.1
14.380,1559734125.380,0,0,0,0,0.000,51.9993308,13.6881684,91.2,299,0.0,0.0,6.0,0.00,-0.00,0.00,1,100.44,74.1
14.431,1559734125.431,0,0,0,0,0.000,51.9993308,13.6881684,91.2,299,0.0,0.0,6.0,0.00,-0.00,-0.01,1,100.44,74.1
14.481,1559734125.481,0,0,0,0,0.000,51.9993308,13.6881684,91.2,299,0.0,0.0,6.0,0.00,0.00,-0.01,1,100.44,74.1
14.534,1559734125.534,0,0,0,0,0.000,51.9993308,13.6881684,91.2,299,0.0,0.0,6.0,0.00,0.00,-0.00,1,100.44,74.1
14.581,1559734125.581,0,0,0,0,0.000,51.9993308,13.6881684,91.2,299,0.0,0.0,6.0,0.00,0.00,0.00,1,100.44,74.1
14.633,1559734125.633,0,0,0,0,0.000,51.9993308,13.6881684,91.2,299,0.0,0.0,6.0,0.00,0.00,0.00,1,100.44,74.1
14.681,1559734125.681,0,0,0,0,0.000,51.9993308,13.6881684,91.2,299,0.0,0.0,6.0,-0.00,0.00,0.00,1,100.44,74.1
14.734,1559734125.734,0,0,0,0,0.000,51.9993308,13.6881684,91.2,299,0.0,0.0,6.0,-0.00,0.00,0.00,1,100.44,74.1
14.781,1559734125.781,0,0,0,0,0.000,51.9993308,13.6881684,91.2,299,0.0,0.0,6.0,-0.00,0.00,0.00,1,100.44,74.1
14.831,1559734125.831,0,0,0,0,0.000,51.9993308,13.6881684,91.2,299,0.0,0.0,6.0,-0.00,0.00,0.00,1,100.44,74.1
14.882,1559734125.882,0,0,0,0,0.000,51.9993308,13.6881684,91.2,299,0.0,0.0,6.0,-0.00,0.00,0.00,1,100.44,74.1
14.934,1559734125.934,0,0,0,0,0.000,51.9993308,13.6881684,91.2,299,0.0,0.0,6.0,-0.00,0.01,0.01,1,100.44,74.1
14.981,1559734125.981,0,0,0,0,0.000,51.9993308,13.6881684,91.2,299,0.0,0.0,6.0,0.00,0.01,0.01,1,100.44,74.1
15.030,1559734126.030,0,0,0,0,0.000,51.9993308,13.6881684,91.2,299,0.0,0.0,6.0,-0.00,-0.00,-0.01,1,100.44,74.1
15.081,1559734126.081,0,0,0,0,0.000,51.9993308,13.6881684,91.2,299,0.0,0.0,6.0,0.00,-0.01,-0.01,1,100.44,74.1
15.131,1559734126.131,0,0,0,0,0.000,51.9993308,13.6881684,91.2,299,0.0,0.0,6.0,-0.00,-0.02,-0.01,1,100.44,74.1
15.180,1559734126.180,0,0,0,0,0.000,51.9993308,13.6881684,91.2,299,0.0,0.0,6.0,0.00,-0.02,-0.01,1,100.44,74.1
15.234,1559734126.234,0,0,0,0,0.000,51.9993308,13.6881684,91.2,299,0.0,0.0,6.0,0.00,-0.01,-0.01,1,100.44,74.1
15.276,1559734126.276,0,0,0,1,0.000,51.9993309,13.6881686,91.2,299,0.0,0.0,6.0,0.00,0.01,0.00,1,100.44,74.1
15.330,1559734126.330,0,0,0,0,0.000,51.9993309,13.6881686,91.2,299,0.0,0.0,6.0,0.00,0.02,0.01,1,100.44,74.1
15.380,1559734126.380,0,0,0,0,0.000,51.9993309,13.6881686,91.2,299,0.0,0.0,6.0,-0.00,0.02,0.01,1,100.44,74.1
15.430,1559734126.430,0,0,0,0,0.000,51.9993309,13.6881686,91.2,299,0.0,0.0,6.0,0.00,-0.00,0.00,1,100.44,74.1
15.480,1559734126.480,0,0,0,0,0.000,51.9993309,13.6881686,91.2,299,0.0,0.0,6.0,-0.00,-0.02,-0.01,1,100.44,74.1
15.533,1559734126.533,0,0,0,0,0.000,51.9993309,13.6881686,91.2,299,0.0,0.0,6.0,-0.00,-0.02,-0.01,1,100.44,74.1
15.580,1559734126.580,0,0,0,0,0.000,51.9993309,13.6881686,91.2,299,0.0,0.0,6.0,-0.00,-0.00,-0.00,1,100.44,74.0
15.636,1559734126.636,0,0,0,0,0.000,51.9993309,13.6881686,91.2,299,0.0,0.0,6.0,0.00,0.01,0.00,1,100.44,74.0
15.690,1559734126.690,0,0,0,0,0.000,51.9993309,13.6881686,91.2,299,0.0,0.0,6.0,0.00,0.01,0.01,1,100.44,74.0
15.740,1559734126.740,0,0,0,0,0.000,51.9993309,13.6881686,91.2,299,0.0,0.0,6.0,0.00,-0.00,0.01,1,100.44,74.0
15.790,1559734126.790,0,0,0,0,0.000,51.9993309,13.6881686,91.2,299,0.0,0.0,6.0,-0.00,-0.00,-0.00,1,100.44,74.0
15.837,1559734126.837,0,0,0,0,0.000,51.9993309,13.6881686,91.2,299,0.0,0.0,6.0,-0.00,-0.00,-0.00,1,100.44,74.0
15.892,1559734126.892,0,0,0,0,0.000,51.9993309,13.6881686,91.2,299,0.0,0.0,6.0,0.00,0.00,0.00,1,100.44,74.0
15.940,1559734126.940,0,0,0,0,0.000,51.9993309,13.6881686,91.2,299,0.0,0.0,6.0,0.00,0.01,0.01,1,100.44,74.0
15.991,1559734126.991,0,0,0,0,0.000,51.9993309,13.6881686,91.2,299,0.0,0.0,6.0,0.00,0.01,0.01,1,100.44,74.0
16.041,1559734127.041,0,0,0,0,0.000,51.9993309,13.6881686,91.2,299,0.0,0.0,6.0,-0.00,0.00,0.00,1,100.44,74.0
16.090,1559734127.090,0,0,0,0,0.000,51.9993309,13.6881686,91.2,299,0.0,0.0,6.0,-0.00,-0.00,-0.00,1,100.44,74.0
16.140,1559734127.140,0,0,0,0,0.000,51.9993309,13.6881686,91.2,299,0.0,0.0,6.0,0.00,-0.00,-0.00,1,100.44,74.0
16.191,1559734127.191,0,0,0,0,0.000,51.9993309,13.6881686,91.2,299,0.0,0.0,6.0,0.00,0.00,0.00,1,100.44,74.0
16.240,1559734127.240,0,0,0,0,0.000,51.9993309,13.6881686,91.2,299,0.0,0.0,6.0,0.00,0.00,0.00,1,100.44,74.0
16.273,1559734127.273,0,0,0,1,0.000,51.9993308,13.6881685,91.2,299,0.0,0.0,6.0,0.00,0.00,0.00,1,100.44,74.0
16.332,1559734127.332,0,0,0,0,0.000,51.9993308,13.6881685,91.2,299,0.0,0.0,6.0,0.00,0.00,0.00,1,100.44,74.0
16.381,1559734127.381,0,0,0,0,0.000,51.9993308,13.6881685,91.2,299,0.0,0.0,6.0,0.00,-0.00,0.00,1,100.44,74.0
16.433,1559734127.433,0,0,0,0,0.000,51.9993308,13.6881685,91.2,299,0.0,0.0,6.0,0.00,-0.00,-0.00,1,100.44,74.0
16.479,1559734127.479,0,0,0,0,0.000,51.9993308,13.6881685,91.2,299,0.0,0.0,6.0,0.00,-0.00,-0.00,1,100.44,74.0
16.532,1559734127.532,0,0,0,0,0.000,51.9993308,13.6881685,91.2,299,0.0,0.0,6.0,0.00,0.00,0.00,1,100.44,74.0
16.580,1559734127.580,0,0,0,0,0.000,51.9993308,13.6881685,91.2,299,0.0,0.0,6.0,0.00,0.00,0.00,1,100.44,74.0
16.633,1559734127.633,0,0,0,0,0.000,51.9993308,13.6881685,91.2,299,0.0,0.0,6.0,0.00,0.00,0.00,1,100.44,74.0
16.680,1559734127.680,0,0,0,0,0.000,51.9993308,13.6881685,91.2,299,0.0,0.0,6.0,0.00,-0.00,0.00,1,100.44,74.0
16.735,1559734127.735,0,0,0,0,0.000,51.9993308,13.6881685,91.2,299,0.0,0.0,6.0,0.00,-0.00,0.00,1,100.44,74.0
16.792,1559734127.792,0,0,0,0,0.000,51.9993308,13.6881685,91.2,299,0.0,0.0,6.0,0.00,0.00,0.00,1,100.44,74.0
16.839,1559734127.839,0,0,0,0,0.000,51.9993308,13.6881685,91.2,299,0.0,0.0,6.0,-0.00,0.00,0.00,1,100.44,74.0
16.890,1559734127.890,0,0,0,0,0.000,51.9993308,13.6881685,91.2,299,0.0,0.0,6.0,-0.00,0.00,0.00,1,100.44,74.0
16.940,1559734127.940,0,0,0,0,0.000,51.9993308,13.6881685,91.2,299,0.0,0.0,6.0,-0.00,0.00,0.00,1,100.44,74.0
16.990,1559734127.990,0,0,0,0,0.000,51.9993308,13.6881685,91.2,299,0.0,0.0,6.0,0.00,0.00,0.00,1,100.44,74.0
17.040,1559734128.040,0,0,0,0,0.000,51.9993308,13.6881685,91.2,299,0.0,0.0,6.0,0.00,0.00,0.00,1,100.44,74.0
17.093,1559734128.093,0,0,0,0,0.000,51.9993308,13.6881685,91.2,299,0.0,0.0,6.0,0.00,0.00,0.00,1,100.44,74.0
17.140,1559734128.140,0,0,0,0,0.000,51.9993308,13.6881685,91.2,299,0.0,0.0,6.0,0.00,0.00,0.00,1,100.44,74.0
17.190,1559734128.190,0,0,0,0,0.000,51.9993308,13.6881685,91.2,299,0.0,0.0,6.0,0.00,0.00,0.00,1,100.44,74.0
17.240,1559734128.240,0,0,0,0,0.000,51.9993308,13.6881685,91.2,299,0.0,0.0,6.0,-0.00,0.00,0.00,1,100.44,74.0
17.266,1559734128.266,0,0,0,1,0.000,51.9993308,13.6881686,91.2,299,0.0,0.0,6.0,0.00,0.00,0.00,1,100.44,74.0
17.320,1559734128.320,0,0,0,0,0.000,51.9993308,13.6881686,91.2,299,0.0,0.0,6.0,0.00,0.00,0.00,1,100.44,74.0
17.370,1559734128.370,0,0,0,0,0.000,51.9993308,13.6881686,91.2,299,0.0,0.0,6.0,0.00,0.00,0.01,1,100.44,74.0
17.419,1559734128.419,0,0,0,0,0.000,51.9993308,13.6881686,91.2,299,0.0,0.0,6.0,0.00,0.00,0.00,1,100.44,74.0
17.474,1559734128.474,0,0,0,0,0.000,51.9993308,13.6881686,91.2,299,0.0,0.0,6.0,0.00,0.00,0.00,1,100.44,74.0
17.520,1559734128.520,0,0,0,0,0.000,51.9993308,13.6881686,91.2,299,0.0,0.0,6.0,0.00,0.00,0.00,1,100.44,74.0
17.572,1559734128.572,0,0,0,0,0.000,51.9993308,13.6881686,91.2,299,0.0,0.0,6.0,0.00,0.00,0.00,1,100.44,74.0
